Bank,region,sector,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality,Total
System,MX,Production of electricity by wind,0,0,0,0.068442681,0,0,0,0,0.045678653,0,0,0,0.038754622,0,0,0,0,0,0,0,0,0.152875956
System,MX,Production of electricity by solar thermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,"Production of electricity by tide, wave, ocean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Transmission of electricity,0,0,0,0.966107716,0,0,0,0,1.791056657,0,0,0,1.215652734,0,0,0,0,0,0,0,0,3.972817107
System,MX,Distribution and trade of electricity,0,584.3128752,0,0,0,0,0,0,0,0,0,0,877.8129099,0,0,0,0,0,0,0,0,1462.125785
System,MX,Steam and hot water supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Re-processing of secondary construction material into aggregates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0,4.921784645,0,0,0,0,0,0,0,0,0,0,7.393994356,0,0,0,0,0,0,0,0,12.315779
System,MX,Retail sale of automotive fuel,0,0.019883348,0,0,0,0,0,0,0,0,0,0,0.029870742,0,0,0,0,0,0,0,0,0.04975409
System,MX,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",0,0,0,2048.195424,0,0,0,0,1708.707316,0,0,0,1449.699199,0,0,0,0,0,0,0,0,5206.601939
System,MX,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0,0.787021861,0,0,0,0,0,0,0,0,0,0,1.182342508,0,0,0,0,0,0,0,0,1.969364369
System,MX,Other land transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Transport via pipelines,0,0,0,0.049380276,0,0,0,0,0.054927336,0,0,0,0.06213517,0,0,0,0,0,0,0,0,0.166442782
System,MX,Post and telecommunications (64),0,0,301.0481733,1141.021581,0,0,0,0,1031.222196,0,0,0,605.7056562,0,0,0,248.33976,0,0,0,186.4859719,3513.823338
System,MX,"Financial intermediation, except insurance and pension funding (65)",0,0,0,0,0,0,0,0,0,0,0,0,42.44956566,0,0,0,0,0,0,0,0,42.44956566
System,MX,"Insurance and pension funding, except compulsory social security (66)",0,0,0,0,0,0,0,0,0,0,0,0,15.67641,0,0,0,0,0,0,0,0,15.67641
System,MX,Activities auxiliary to financial intermediation (67),0,0,0,0,0,0,0,0,0,0,0,0,10.08232404,0,0,0,0,0,0,0,0,10.08232404
System,MX,Renting of machinery and equipment without operator and of personal and household goods (71),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Computer and related activities (72),0,0.006072779,0,0,0,0,0,0,0,0,0,0,0.009123133,0,0,0,0,0,0,0,0,0.015195912
System,MX,Research and development (73),0,0.014256848,0,0,0,0,0,0,0,0,0,0,0.021418055,0,0,0,0,0,0,0,0,0.035674902
System,MX,Other business activities (74),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Public administration and defence; compulsory social security (75),0,0,0,0,0,0,0,0,0,0,0,0,66.60110359,0,0,0,0,0,0,0,0,66.60110359
System,MX,Education (80),0,0.610124823,0,0,0,0,0,0,0,0,0,0,0.916590185,0,0,0,0,0,0,0,0,1.526715008
System,MX,Health and social work (85),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Incineration of waste: Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Incineration of waste: Paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Incineration of waste: Plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Incineration of waste: Metals and Inert materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Incineration of waste: Textiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Incineration of waste: Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Incineration of waste: Oil/Hazardous waste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,"Biogasification of food waste, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,"Biogasification of paper, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,"Biogasification of sewage slugde, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,"Composting of food waste, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,"Composting of paper and wood, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Activities of membership organisation n.e.c. (91),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Private households with employed persons (95),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,MX,Extra-territorial organizations and bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Cultivation of paddy rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Cultivation of wheat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Cultivation of cereal grains nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Cultivation of vegetables, fruit, nuts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Cultivation of oil seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Cultivation of sugar cane, sugar beet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Cultivation of plant-based fibers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Cultivation of crops nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Cattle farming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Pigs farming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Poultry farming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Meat animals nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Animal products nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Raw milk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Manure treatment (conventional), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Manure treatment (biogas), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Mining of uranium and thorium ores (12),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Quarrying of stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Processing of meat cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Processing of meat pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Processing of meat poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Production of meat products nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Processing vegetable oils and fats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Processing of dairy products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Processed rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Sugar refining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Processing of Food products nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Manufacture of beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Manufacture of fish products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Manufacture of wearing apparel; dressing and dyeing of fur (18),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",0,1.52E-08,0,0,1.36E-08,0,0,1.59E-08,2.25E-08,0,0,0,1.48E-08,0,0,0,0,0,0,2.32E-08,1.65E-08,1.21753E-07
System,RU,Re-processing of secondary wood material into new wood material,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary paper into new pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Publishing, printing and reproduction of recorded media (22)",0,0.006172495,0,0,0,0,0,0,0,0,0,0,0.011962141,0,0,0,0,0,0,0,0,0.018134636
System,RU,Processing of nuclear fuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Plastics, basic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary plastic into new plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary glass into new glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Manufacture of ceramic goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of ash into clinker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary steel into new steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary preciuos metals into new preciuos metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary aluminium into new aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Re-processing of secondary lead into new lead, zinc and tin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary copper into new copper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Manufacture of office machinery and computers (30),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Recycling of waste and scrap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Recycling of bottles by direct reuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Production of electricity by wind,0,0,0,8.25E-05,0,0,0,0,5.59E-05,0,0,0,5.51E-05,0,0,0,0,0,0,0,0,0.000193566
System,RU,Production of electricity by solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Production of electricity by solar thermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Production of electricity by tide, wave, ocean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Transmission of electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Distribution and trade of electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Manufacture of gas; distribution of gaseous fuels through mains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Steam and hot water supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Collection, purification and distribution of water (41)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Construction (45),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Re-processing of secondary construction material into aggregates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Retail sale of automotive fuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",0,0,0,4.48E-07,0,0,0,0,3.79E-07,0,0,0,3.73E-07,0,0,0,0,0,0,0,0,1.2002E-06
System,RU,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0,1.27E-07,0,0,0,0,0,0,0,0,0,0,2.47E-07,0,0,0,0,0,0,0,0,3.74207E-07
System,RU,Other land transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Transport via pipelines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Post and telecommunications (64),0,0,0.020377228,0.075453903,0,0,0,0,0.069249994,0,0,0,0.047198531,0,0,0,0.015932006,0,0,0,0.011726135,0.239937797
System,RU,"Financial intermediation, except insurance and pension funding (65)",0,0,0,0,0,0,0,0,0,0,0,0,10.91891218,0,0,0,0,0,0,0,0,10.91891218
System,RU,"Insurance and pension funding, except compulsory social security (66)",0,0,0,0,0,0,0,0,0,0,0,0,4.632778703,0,0,0,0,0,0,0,0,4.632778703
System,RU,Activities auxiliary to financial intermediation (67),0,0,0,0,0,0,0,0,0,0,0,0,4.340003713,0,0,0,0,0,0,0,0,4.340003713
System,RU,Real estate activities (70),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Renting of machinery and equipment without operator and of personal and household goods (71),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Computer and related activities (72),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Research and development (73),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Other business activities (74),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Public administration and defence; compulsory social security (75),0,0,0,0,0,0,0,0,0,0,0,0,2.036110231,0,0,0,0,0,0,0,0,2.036110231
System,RU,Education (80),0,9.80E-08,0,0,0,0,0,0,0,0,0,0,1.90E-07,0,0,0,0,0,0,0,0,2.87987E-07
System,RU,Health and social work (85),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Incineration of waste: Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Incineration of waste: Paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Incineration of waste: Plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Incineration of waste: Metals and Inert materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Incineration of waste: Textiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Incineration of waste: Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Incineration of waste: Oil/Hazardous waste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Biogasification of food waste, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Biogasification of paper, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Biogasification of sewage slugde, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Composting of food waste, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Composting of paper and wood, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Waste water treatment, food",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,"Waste water treatment, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Landfill of waste: Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Landfill of waste: Paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Landfill of waste: Plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Landfill of waste: Inert/metal/hazardous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Landfill of waste: Textiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Landfill of waste: Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Activities of membership organisation n.e.c. (91),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Private households with employed persons (95),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,RU,Extra-territorial organizations and bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,"Manure treatment (conventional), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,"Manure treatment (biogas), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Mining of uranium and thorium ores (12),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",0,0.267178965,0,0,0.220184386,0,0,0.288590605,0.357850756,0,0,0,0.221824085,0,0,0,0,0,0,0.413922585,0.276170784,2.045722166
System,AU,Re-processing of secondary wood material into new wood material,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary paper into new pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,"Publishing, printing and reproduction of recorded media (22)",0,22.30922011,0,0,0,0,0,0,0,0,0,0,37.04425101,0,0,0,0,0,0,0,0,59.35347112
System,AU,Processing of nuclear fuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,"Plastics, basic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary plastic into new plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary glass into new glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Manufacture of ceramic goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of ash into clinker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary steel into new steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary preciuos metals into new preciuos metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary aluminium into new aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,"Re-processing of secondary lead into new lead, zinc and tin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary copper into new copper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Recycling of waste and scrap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Recycling of bottles by direct reuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Production of electricity by nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Production of electricity by wind,0,0,0,0.842313483,0,0,0,0,0.568772135,0,0,0,0.528854653,0,0,0,0,0,0,0,0,1.939940271
System,AU,"Production of electricity by tide, wave, ocean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Production of electricity by Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Transmission of electricity,0,0,0,1190.790151,0,0,0,0,2233.558297,0,0,0,1661.442431,0,0,0,0,0,0,0,0,5085.790878
System,AU,Distribution and trade of electricity,0,12549.53632,0,0,0,0,0,0,0,0,0,0,20838.38751,0,0,0,0,0,0,0,0,33387.92383
System,AU,Steam and hot water supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Re-processing of secondary construction material into aggregates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0,16.41929367,0,0,0,0,0,0,0,0,0,0,27.26408333,0,0,0,0,0,0,0,0,43.68337699
System,AU,Retail sale of automotive fuel,0,0.073762665,0,0,0,0,0,0,0,0,0,0,0.122482215,0,0,0,0,0,0,0,0,0.19624488
System,AU,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",0,0,0,57.64262188,0,0,0,0,48.65397175,0,0,0,45.23934589,0,0,0,0,0,0,0,0,151.5359395
System,AU,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0,7.321302433,0,0,0,0,0,0,0,0,0,0,12.15695411,0,0,0,0,0,0,0,0,19.47825654
System,AU,Transport via pipelines,0,0,0,211.3384433,0,0,0,0,237.8437879,0,0,0,294.868627,0,0,0,0,0,0,0,0,744.0508582
System,AU,Post and telecommunications (64),0,0,14.80181408,51.80925927,0,0,0,0,47.37443696,0,0,0,30.49588469,0,0,0,11.24073716,0,0,0,8.437188615,164.1593208
System,AU,"Financial intermediation, except insurance and pension funding (65)",0,0,0,0,0,0,0,0,0,0,0,0,1159.863746,0,0,0,0,0,0,0,0,1159.863746
System,AU,"Insurance and pension funding, except compulsory social security (66)",0,0,0,0,0,0,0,0,0,0,0,0,411.3648813,0,0,0,0,0,0,0,0,411.3648813
System,AU,Activities auxiliary to financial intermediation (67),0,0,0,0,0,0,0,0,0,0,0,0,427.4088686,0,0,0,0,0,0,0,0,427.4088686
System,AU,Renting of machinery and equipment without operator and of personal and household goods (71),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Computer and related activities (72),0,244.8912982,0,0,0,0,0,0,0,0,0,0,406.6397067,0,0,0,0,0,0,0,0,651.5310049
System,AU,Research and development (73),0,41.18625192,0,0,0,0,0,0,0,0,0,0,68.3893855,0,0,0,0,0,0,0,0,109.5756374
System,AU,Other business activities (74),0,496.4379291,0,0,0,0,0,0,0,0,0,0,824.3305309,0,0,0,0,0,0,0,0,1320.76846
System,AU,Public administration and defence; compulsory social security (75),0,0,0,0,0,0,0,0,0,0,0,0,187.9702733,0,0,0,0,0,0,0,0,187.9702733
System,AU,Education (80),0,59.84879737,0,0,0,0,0,0,0,0,0,0,99.37836742,0,0,0,0,0,0,0,0,159.2271648
System,AU,Incineration of waste: Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Incineration of waste: Paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Incineration of waste: Plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Incineration of waste: Metals and Inert materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Incineration of waste: Textiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Incineration of waste: Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Incineration of waste: Oil/Hazardous waste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Activities of membership organisation n.e.c. (91),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Private households with employed persons (95),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,AU,Extra-territorial organizations and bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Cultivation of paddy rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Cultivation of plant-based fibers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,"Manure treatment (conventional), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,"Manure treatment (biogas), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
